,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear,Unnamed: 0
210,2010.0,4.0,29/4/2010,tel-aviv-area,ברנפלד שמעון 92,3.0,50.0,1.0,770000.0,15400.0,1956.0,261.0
211,2010.0,4.0,29/4/2010,tel-aviv-area,פעמוני יוסף 10,4.0,107.0,3.0,2900000.0,27102.0,1991.0,262.0
212,2010.0,4.0,29/4/2010,tel-aviv-area,אמסטרדם 24,2.0,60.0,,1660000.0,27666.0,2000.0,264.0
213,2010.0,4.0,29/4/2010,tel-aviv-area,הרב צירלסון 20,2.5,45.0,2.0,1486486.0,33033.0,1970.0,265.0
214,2010.0,4.0,29/4/2010,tel-aviv-area,קורדובה 5,3.5,78.0,2.0,2400000.0,30769.0,1980.0,266.0
215,2010.0,4.0,28/4/2010,tel-aviv-area,עמנואל הרומי 4,1.5,34.0,,700000.0,20588.0,1950.0,268.0
216,2010.0,3.0,31/3/2010,tel-aviv-area,צמחי היהודים 4,6.0,140.0,,3450000.0,24642.0,1990.0,270.0
217,2010.0,3.0,31/3/2010,tel-aviv-area,נחמני 63,1.0,12.0,,74375.0,6197.0,1950.0,271.0
218,2010.0,3.0,31/3/2010,tel-aviv-area,עמק ברכה 29,5.0,120.0,3.0,2330000.0,19416.0,2010.0,272.0
219,2010.0,3.0,31/3/2010,tel-aviv-area,בר גיורא 3,1.5,30.0,3.0,1000000.0,33333.0,1950.0,273.0
220,2010.0,3.0,31/3/2010,tel-aviv-area,מלצט 33,3.0,69.0,3.0,2500000.0,36231.0,2003.0,274.0
221,2010.0,3.0,31/3/2010,tel-aviv-area,זכרון יעקב 11,2.5,62.0,3.0,1820000.0,29354.0,1955.0,275.0
222,2010.0,3.0,31/3/2010,tel-aviv-area,פילדלפיה 2,3.0,65.0,3.0,800000.0,12307.0,1970.0,277.0
223,2010.0,3.0,30/3/2010,tel-aviv-area,חירותנו 1,3.0,75.0,5.0,845000.0,11266.0,2010.0,279.0
224,2010.0,3.0,30/3/2010,tel-aviv-area,חירותנו 1,3.0,75.0,5.0,850000.0,11333.0,2010.0,280.0
225,2010.0,3.0,30/3/2010,tel-aviv-area,הגדוד העברי 66,2.0,69.0,3.0,632530.0,9167.0,1949.0,281.0
226,2010.0,3.0,29/3/2010,tel-aviv-area,גורי ישראל 38,2.5,46.0,2.0,930000.0,20217.0,1950.0,284.0
227,2010.0,3.0,29/3/2010,tel-aviv-area,מכלל יופי 6,4.0,100.0,2.0,1800000.0,18000.0,2010.0,286.0
228,2010.0,3.0,29/3/2010,tel-aviv-area,בר לב חיים 117,4.0,94.0,2.0,850000.0,9042.0,1979.0,287.0
229,2010.0,3.0,28/3/2010,tel-aviv-area,ארלוזורוב 147,3.0,73.0,1.0,1550000.0,21232.0,1970.0,288.0
230,2010.0,3.0,28/3/2010,tel-aviv-area,סוטין 29,5.0,166.0,19.0,5128892.0,30896.0,2011.0,289.0
231,2010.0,3.0,28/3/2010,tel-aviv-area,אלוף משה בריל 10,4.0,85.0,3.0,1275000.0,15000.0,1997.0,290.0
232,2010.0,3.0,28/3/2010,tel-aviv-area,הגלעד 3,1.0,30.0,,1190000.0,39666.0,1950.0,291.0
233,2010.0,3.0,28/3/2010,tel-aviv-area,"אצ""ל 75",3.0,48.0,1.0,530000.0,11041.0,1970.0,292.0
234,2010.0,3.0,28/3/2010,tel-aviv-area,אביטל 19,2.0,45.0,1.0,480000.0,10666.0,1950.0,293.0
235,2010.0,3.0,28/3/2010,tel-aviv-area,סוטין 29,5.0,166.0,19.0,8563090.0,51584.0,2011.0,294.0
236,2010.0,3.0,28/3/2010,tel-aviv-area,אלוני ניסים 17,2.0,62.0,3.0,1720000.0,27741.0,1998.0,295.0
237,2010.0,3.0,28/3/2010,tel-aviv-area,ברנדיס 32,5.0,129.0,1.0,2200220.0,17055.0,1952.0,296.0
238,2010.0,3.0,26/3/2010,tel-aviv-area,התקוה 42,2.0,57.0,,400000.0,7017.0,1970.0,297.0
239,2010.0,3.0,26/3/2010,tel-aviv-area,יוניצמן 21,1.0,25.0,3.0,720000.0,28800.0,1995.0,298.0
240,2010.0,3.0,26/3/2010,tel-aviv-area,בן יוסף שלמה 26,4.0,124.0,7.0,2922921.0,23571.0,1984.0,299.0
241,2010.0,2.0,28/2/2010,tel-aviv-area,שד נורדאו 101,1.0,35.0,,550000.0,15714.0,1955.0,300.0
242,2010.0,2.0,28/2/2010,tel-aviv-area,יהודה הימית 18,2.5,53.0,2.0,870000.0,16415.0,1960.0,301.0
243,2010.0,2.0,28/2/2010,tel-aviv-area,עין זיתים 1,4.0,101.0,5.0,1864796.0,18463.0,2010.0,302.0
244,2010.0,2.0,28/2/2010,tel-aviv-area,הפרסה 30,3.0,60.0,,1135000.0,18916.0,1965.0,303.0
245,2010.0,2.0,28/2/2010,tel-aviv-area,אילת 56,4.0,100.0,5.0,1200000.0,12000.0,2011.0,304.0
246,2010.0,2.0,28/2/2010,tel-aviv-area,רבי פנחס 1,2.0,62.0,5.0,1590000.0,25645.0,2010.0,306.0
247,2010.0,2.0,28/2/2010,tel-aviv-area,פוריה 12,2.0,37.0,2.0,703000.0,19000.0,1999.0,307.0
248,2010.0,2.0,28/2/2010,tel-aviv-area,דוד הראובני 16,3.0,98.0,2.0,1500000.0,15306.0,1950.0,308.0
249,2010.0,2.0,28/2/2010,tel-aviv-area,הקריה 9,5.0,130.0,27.0,5100000.0,39230.0,2010.0,311.0
250,2010.0,2.0,28/2/2010,tel-aviv-area,פיינשטיין 73,6.0,242.0,,5800000.0,23966.0,1980.0,312.0
251,2010.0,2.0,28/2/2010,tel-aviv-area,ברזאני משה 5,5.0,133.0,6.0,2500000.0,18796.0,1979.0,313.0
252,2010.0,2.0,28/2/2010,tel-aviv-area,אהרון דוד גורדון 8,3.0,69.0,3.0,2075000.0,30072.0,1955.0,314.0
253,2010.0,2.0,28/2/2010,tel-aviv-area,הראובני דוד 8,3.0,98.0,2.0,1500000.0,15306.0,1950.0,315.0
254,2010.0,2.0,28/2/2010,tel-aviv-area,,3.0,98.0,,1500000.0,15306.0,1950.0,316.0
255,2010.0,2.0,26/2/2010,tel-aviv-area,ראסין ז''אן 3,2.0,50.0,,785000.0,15700.0,1970.0,317.0
256,2010.0,2.0,26/2/2010,tel-aviv-area,ככר דיזנגוף 69,2.0,40.0,2.0,1063750.0,26593.0,2000.0,318.0
257,2010.0,2.0,26/2/2010,tel-aviv-area,,2.0,40.0,,1063750.0,26593.0,2000.0,319.0
258,2010.0,2.0,26/2/2010,tel-aviv-area,,2.0,50.0,,785000.0,15700.0,1970.0,320.0
259,2010.0,2.0,26/2/2010,tel-aviv-area,פינסקר 69,2.0,40.0,2.0,1063750.0,26593.0,2000.0,321.0
260,2010.0,2.0,26/2/2010,tel-aviv-area,ראסין זן 3,2.0,50.0,,785000.0,15700.0,1970.0,322.0
261,2010.0,2.0,25/2/2010,tel-aviv-area,שמעון התרסי 43,3.0,59.0,1.0,1760000.0,29830.0,1960.0,323.0
262,2010.0,2.0,25/2/2010,tel-aviv-area,בלוך 50,3.0,64.0,3.0,1490000.0,23281.0,1954.0,324.0
263,2010.0,2.0,25/2/2010,tel-aviv-area,דרך ההגנה 144,3.0,75.0,8.0,880000.0,11733.0,1970.0,325.0
264,2010.0,2.0,25/2/2010,tel-aviv-area,דרך השלום 12,2.0,48.0,4.0,800000.0,16666.0,1970.0,327.0
265,2010.0,2.0,24/2/2010,tel-aviv-area,הלסינקי 13,4.0,95.0,3.0,2814000.0,29621.0,1952.0,328.0
266,2010.0,2.0,24/2/2010,tel-aviv-area,נטעים 19,4.0,87.0,1.0,1200000.0,13793.0,1970.0,329.0
267,2010.0,1.0,31/1/2010,tel-aviv-area,רמברנדט 7,3.5,82.0,,2054250.0,25051.0,2003.0,330.0
268,2010.0,1.0,31/1/2010,tel-aviv-area,ז''בוטינסקי 75,2.5,60.0,2.0,1350000.0,22500.0,1962.0,331.0
269,2010.0,1.0,31/1/2010,tel-aviv-area,קוסובסקי 50,3.0,71.0,2.0,2050000.0,28873.0,1970.0,333.0
270,2010.0,1.0,30/1/2010,tel-aviv-area,שרת משה 57,6.0,224.0,,10000000.0,44642.0,1975.0,334.0
271,2010.0,1.0,29/1/2010,tel-aviv-area,ילין מור נתן 30,3.0,71.0,4.0,1450000.0,20422.0,2002.0,336.0
272,2010.0,1.0,29/1/2010,tel-aviv-area,ברלין אליהו 1,5.0,144.0,5.0,2686686.0,18657.0,2012.0,337.0
273,2010.0,1.0,29/1/2010,tel-aviv-area,בלום ליאון 7,4.0,50.0,,1700000.0,34000.0,1965.0,338.0
274,2010.0,1.0,29/1/2010,tel-aviv-area,בלום 7,4.0,50.0,,1700000.0,34000.0,1965.0,339.0
275,2010.0,1.0,29/1/2010,tel-aviv-area,,4.0,50.0,,1700000.0,34000.0,1965.0,340.0
276,2010.0,1.0,29/1/2010,tel-aviv-area,שד יהודית 30,3.0,71.0,4.0,1450000.0,20422.0,2002.0,341.0
277,2010.0,1.0,29/1/2010,tel-aviv-area,,5.0,144.0,,2686686.0,18657.0,2012.0,342.0
278,2010.0,1.0,29/1/2010,tel-aviv-area,ברלין אליהו 1,5.0,144.0,5.0,2686686.0,18657.0,2012.0,343.0
279,2010.0,1.0,29/1/2010,tel-aviv-area,,3.0,71.0,,1450000.0,20422.0,2002.0,344.0
280,2010.0,1.0,28/1/2010,tel-aviv-area,דרך דיין משה 63,4.0,70.0,,23889.0,341.0,1962.0,346.0
281,2010.0,1.0,28/1/2010,tel-aviv-area,יהושע בן נון 96,2.0,40.0,2.0,1125000.0,28125.0,1954.0,350.0
282,2010.0,1.0,28/1/2010,tel-aviv-area,בובר שלמה 5,4.0,80.0,1.0,1502403.0,18780.0,1950.0,352.0
283,2010.0,1.0,28/1/2010,tel-aviv-area,"מח""ל 43",3.0,81.0,7.0,1150000.0,14197.0,1999.0,355.0
284,2010.0,1.0,28/1/2010,tel-aviv-area,דה וינצ''י לאונרדו 22,5.0,103.0,3.0,4700000.0,45631.0,1956.0,357.0
285,2010.0,1.0,27/1/2010,tel-aviv-area,דרך דיין משה 60,3.0,59.0,2.0,1100000.0,18644.0,1970.0,358.0
286,2010.0,1.0,27/1/2010,tel-aviv-area,בירנית 136,3.0,66.0,1.0,830000.0,12575.0,1970.0,359.0
287,2011.0,12.0,31/12/2011,tel-aviv-area,בת מרים יוכבד 12,8.0,187.0,,4750000.0,25401.0,1999.0,360.0
288,2011.0,12.0,30/12/2011,tel-aviv-area,נחל הבשור 3,4.0,101.0,5.0,800000.0,7920.0,1968.0,365.0
289,2011.0,12.0,30/12/2011,tel-aviv-area,נוה שאנן 7,1.0,16.0,2.0,260000.0,16250.0,1960.0,366.0
290,2011.0,12.0,30/12/2011,tel-aviv-area,מיכאל נאמן 8,5.0,150.0,6.0,4044826.0,26965.0,2011.0,367.0
291,2011.0,12.0,30/12/2011,tel-aviv-area,אליעז רפאל 6,3.0,76.0,8.0,1370000.0,18026.0,2001.0,369.0
292,2011.0,12.0,30/12/2011,tel-aviv-area,נוה שאנן 7,3.0,55.0,3.0,680000.0,12363.0,1950.0,370.0
293,2011.0,12.0,30/12/2011,tel-aviv-area,,3.0,55.0,,680000.0,12363.0,1950.0,371.0
294,2011.0,12.0,30/12/2011,tel-aviv-area,נוה שאנן 7,1.0,16.0,2.0,260000.0,16250.0,1960.0,372.0
295,2011.0,12.0,30/12/2011,tel-aviv-area,,5.0,150.0,,4044826.0,26965.0,2011.0,373.0
296,2011.0,12.0,30/12/2011,tel-aviv-area,נחל הבשור 3,4.0,101.0,5.0,800000.0,7920.0,1968.0,374.0
297,2011.0,12.0,30/12/2011,tel-aviv-area,,4.0,101.0,,800000.0,7920.0,1968.0,375.0
298,2011.0,12.0,30/12/2011,tel-aviv-area,אב 1,5.0,150.0,6.0,4044826.0,26965.0,2011.0,376.0
299,2011.0,12.0,30/12/2011,tel-aviv-area,,3.0,76.0,,1370000.0,18026.0,2001.0,377.0
300,2011.0,12.0,30/12/2011,tel-aviv-area,מרים החשמונאית 27,2.0,50.0,3.0,2750000.0,55000.0,1950.0,378.0
301,2011.0,12.0,30/12/2011,tel-aviv-area,נוה שאנן 7,3.0,55.0,3.0,680000.0,12363.0,1950.0,379.0
302,2011.0,12.0,30/12/2011,tel-aviv-area,אליעז רפאל 6,3.0,76.0,8.0,1370000.0,18026.0,2001.0,380.0
303,2011.0,12.0,30/12/2011,tel-aviv-area,,1.0,16.0,,260000.0,16250.0,1960.0,381.0
304,2011.0,12.0,29/12/2011,tel-aviv-area,דרך נמיר מרדכי 63,2.0,45.0,,1350000.0,30000.0,1960.0,383.0
305,2011.0,12.0,29/12/2011,tel-aviv-area,הרב טולידנו 10,4.0,95.0,6.0,2200000.0,23157.0,1999.0,385.0
306,2011.0,12.0,29/12/2011,tel-aviv-area,זבוטינסקי,3.0,101.0,1.0,200000.0,1980.0,2012.0,387.0
307,2011.0,12.0,29/12/2011,tel-aviv-area,עמישב 70,2.0,48.0,3.0,1278846.0,26642.0,1950.0,388.0
308,2011.0,12.0,29/12/2011,tel-aviv-area,לה גרדיה 45,2.0,63.0,2.0,1010000.0,16031.0,1955.0,389.0
309,2011.0,11.0,30/11/2011,tel-aviv-area,לואי מרשל 21,3.0,75.0,2.0,2000000.0,26666.0,1967.0,390.0
310,2011.0,11.0,30/11/2011,tel-aviv-area,אנטוקולסקי 13,2.5,64.0,1.0,1200000.0,18750.0,1950.0,391.0
311,2011.0,11.0,30/11/2011,tel-aviv-area,פנקס 8,2.5,60.0,4.0,1800000.0,30000.0,1960.0,392.0
312,2011.0,11.0,30/11/2011,tel-aviv-area,"אצ""ל 40",1.5,30.0,,480000.0,16000.0,1943.0,393.0
313,2011.0,11.0,30/11/2011,tel-aviv-area,הגבור האלמוני 30,4.0,58.0,4.0,1285000.0,22155.0,1950.0,394.0
314,2011.0,11.0,29/11/2011,tel-aviv-area,דרך נמיר מרדכי 102,3.0,68.0,5.0,1750000.0,25735.0,1972.0,395.0
315,2011.0,11.0,29/11/2011,tel-aviv-area,יהודה המכבי 42,3.0,70.0,3.0,1980000.0,28285.0,1960.0,396.0
316,2011.0,11.0,29/11/2011,tel-aviv-area,אלוני ניסים 18,1.0,150.0,,3866120.0,25774.0,2011.0,397.0
317,2011.0,11.0,29/11/2011,tel-aviv-area,סוקולוב 26,2.0,39.0,3.0,376506.0,9654.0,1930.0,399.0
318,2011.0,11.0,29/11/2011,tel-aviv-area,ויטל חיים 21,2.0,55.0,2.0,1100000.0,20000.0,1950.0,402.0
319,2011.0,11.0,29/11/2011,tel-aviv-area,שד ההשכלה 17,5.0,160.0,29.0,4500000.0,28125.0,2009.0,403.0
320,2011.0,11.0,29/11/2011,tel-aviv-area,מירון 6,3.5,75.0,3.0,1077000.0,14360.0,2010.0,405.0
321,2011.0,11.0,29/11/2011,tel-aviv-area,אריה גלבלום 2,4.0,195.0,,8536000.0,43774.0,2007.0,406.0
322,2011.0,11.0,29/11/2011,tel-aviv-area,לסקוב חיים 10,3.0,62.0,,1850000.0,29838.0,1970.0,407.0
323,2011.0,11.0,29/11/2011,tel-aviv-area,אשכול לוי 40,5.0,122.0,4.0,2150000.0,17622.0,1986.0,408.0
324,2011.0,11.0,29/11/2011,tel-aviv-area,ברנר 18,3.0,68.0,4.0,2154138.0,31678.0,1950.0,409.0
325,2011.0,11.0,29/11/2011,tel-aviv-area,רומן רולן 1,3.0,50.0,,800000.0,16000.0,1960.0,410.0
326,2011.0,11.0,29/11/2011,tel-aviv-area,מזרחי 22,2.0,47.0,2.0,1375000.0,29255.0,2011.0,411.0
327,2011.0,11.0,29/11/2011,tel-aviv-area,התבור 26,2.5,63.0,,1750000.0,27777.0,2005.0,412.0
328,2011.0,11.0,29/11/2011,tel-aviv-area,חירותנו 1,4.0,105.0,5.0,1460000.0,13904.0,2010.0,414.0
329,2011.0,11.0,29/11/2011,tel-aviv-area,הירשנברג 18,2.0,50.0,3.0,1400000.0,28000.0,1960.0,415.0
330,2011.0,11.0,29/11/2011,tel-aviv-area,ועידת קטוביץ 44,2.0,47.0,2.0,1640000.0,34893.0,1970.0,416.0
331,2011.0,11.0,29/11/2011,tel-aviv-area,יהושע בן נון 54,2.0,50.0,2.0,2020000.0,40400.0,1952.0,417.0
332,2011.0,11.0,29/11/2011,tel-aviv-area,זלוציסטי 10,3.5,82.0,4.0,2900000.0,35365.0,1971.0,418.0
333,2011.0,11.0,29/11/2011,tel-aviv-area,אשכול לוי 110,5.0,113.0,,2350000.0,20796.0,1994.0,419.0
334,2011.0,10.0,31/10/2011,tel-aviv-area,גוטליב 15,2.0,64.0,1.0,825000.0,12890.0,1937.0,420.0
335,2011.0,10.0,31/10/2011,tel-aviv-area,הירקון 96,4.0,80.0,,4431490.0,55393.0,2010.0,421.0
336,2011.0,10.0,31/10/2011,tel-aviv-area,חריף אייזיק 28,4.0,63.0,3.0,780000.0,12380.0,1984.0,422.0
337,2011.0,10.0,31/10/2011,tel-aviv-area,קבוץ גלויות 115,2.0,50.0,,625000.0,12500.0,1970.0,423.0
338,2011.0,10.0,31/10/2011,tel-aviv-area,"מזא""ה 1",4.0,120.0,4.0,7905198.0,65876.0,2012.0,424.0
339,2011.0,10.0,31/10/2011,tel-aviv-area,סוקולוב 25,1.5,12.0,,560000.0,46666.0,1960.0,427.0
340,2011.0,10.0,31/10/2011,tel-aviv-area,רבי תנחום 2,3.0,79.0,,2263128.0,28647.0,2011.0,428.0
341,2011.0,10.0,31/10/2011,tel-aviv-area,אבולעפיה 7,2.0,39.0,1.0,915000.0,23461.0,1968.0,429.0
342,2011.0,10.0,31/10/2011,tel-aviv-area,ארבר מנחם 16,3.0,60.0,,750000.0,12500.0,1960.0,430.0
343,2011.0,10.0,31/10/2011,tel-aviv-area,פרץ י ל 42,2.0,50.0,3.0,950000.0,19000.0,2011.0,431.0
344,2011.0,10.0,31/10/2011,tel-aviv-area,אלוני ניסים 6,10.0,250.0,30.0,6200000.0,24800.0,2010.0,432.0
345,2011.0,10.0,31/10/2011,tel-aviv-area,קארו יוסף 27,3.0,75.0,1.0,1554541.0,20727.0,2011.0,434.0
346,2011.0,10.0,31/10/2011,tel-aviv-area,אלנבי 111,3.0,196.0,17.0,8687489.0,44323.0,2011.0,435.0
347,2011.0,10.0,31/10/2011,tel-aviv-area,אמסטרדם 11,3.0,57.0,1.0,1850000.0,32456.0,1960.0,437.0
348,2011.0,10.0,31/10/2011,tel-aviv-area,"אצ""ל 64",2.0,40.0,1.0,435000.0,10875.0,1950.0,438.0
349,2011.0,10.0,31/10/2011,tel-aviv-area,,2.0,40.0,,435000.0,10875.0,1950.0,440.0
350,2011.0,10.0,31/10/2011,tel-aviv-area,אמסטרדם 11,3.0,57.0,1.0,1850000.0,32456.0,1960.0,441.0
351,2011.0,10.0,31/10/2011,tel-aviv-area,,10.0,250.0,,6200000.0,24800.0,2010.0,442.0
352,2011.0,10.0,31/10/2011,tel-aviv-area,,3.0,57.0,,1850000.0,32456.0,1960.0,443.0
353,2011.0,10.0,31/10/2011,tel-aviv-area,אצל 64,2.0,40.0,1.0,435000.0,10875.0,1950.0,444.0
354,2011.0,10.0,31/10/2011,tel-aviv-area,אלוני ניסים 6,10.0,250.0,30.0,6200000.0,24800.0,2010.0,445.0
355,2011.0,10.0,31/10/2011,tel-aviv-area,שץ 15,2.0,64.0,1.0,825000.0,12890.0,1937.0,446.0
356,2011.0,10.0,31/10/2011,tel-aviv-area,,2.0,64.0,,825000.0,12890.0,1937.0,447.0
357,2011.0,10.0,30/10/2011,tel-aviv-area,הורודצקי 29,4.0,87.0,2.0,1785000.0,20517.0,1976.0,449.0
358,2011.0,9.0,28/9/2011,tel-aviv-area,שלמה המלך 72,2.5,50.0,2.0,1530000.0,30600.0,1970.0,450.0
359,2011.0,9.0,27/9/2011,tel-aviv-area,שרת משה 13,2.5,60.0,2.0,2000000.0,33333.0,1955.0,452.0
360,2011.0,9.0,27/9/2011,tel-aviv-area,אחיעזר 18,3.0,60.0,2.0,680000.0,11333.0,1970.0,453.0
361,2011.0,9.0,27/9/2011,tel-aviv-area,פרץ י ל 42,2.0,51.0,3.0,930000.0,18235.0,2011.0,454.0
362,2011.0,9.0,27/9/2011,tel-aviv-area,אלחריזי 13,2.5,50.0,3.0,1570000.0,31400.0,1946.0,455.0
363,2011.0,9.0,27/9/2011,tel-aviv-area,דרך ההגנה 150,4.0,75.0,4.0,1025000.0,13666.0,1976.0,456.0
364,2011.0,9.0,27/9/2011,tel-aviv-area,אוסישקין 100,3.0,62.0,2.0,2378000.0,38354.0,1970.0,457.0
365,2011.0,9.0,27/9/2011,tel-aviv-area,בר כוכבא 1,4.0,73.0,2.0,2940000.0,40273.0,1970.0,459.0
366,2011.0,9.0,27/9/2011,tel-aviv-area,רב אשי 8,4.0,103.0,1.0,2900000.0,28155.0,1980.0,460.0
367,2011.0,9.0,27/9/2011,tel-aviv-area,שמגר 41,4.0,94.0,1.0,5161290.0,54907.0,1980.0,461.0
368,2011.0,9.0,27/9/2011,tel-aviv-area,ארנון 3,1.0,22.0,,415000.0,18863.0,1930.0,462.0
369,2011.0,9.0,27/9/2011,tel-aviv-area,אלמוג דוד 17,2.0,64.0,9.0,1225000.0,19140.0,1970.0,463.0
370,2011.0,9.0,27/9/2011,tel-aviv-area,גייגר 61,3.0,67.0,3.0,1700000.0,25373.0,1960.0,464.0
371,2011.0,9.0,27/9/2011,tel-aviv-area,פין 8,1.0,142.0,,750000.0,5281.0,1970.0,465.0
372,2011.0,9.0,27/9/2011,tel-aviv-area,בנימיני אהרון 3,3.0,57.0,5.0,1340000.0,23508.0,1970.0,466.0
373,2011.0,9.0,27/9/2011,tel-aviv-area,שד ההשכלה 1,3.0,70.0,,2250000.0,32142.0,2010.0,467.0
374,2011.0,9.0,27/9/2011,tel-aviv-area,גייגר 7,5.0,138.0,6.0,6000000.0,43478.0,1980.0,469.0
375,2011.0,9.0,27/9/2011,tel-aviv-area,אילת 61,3.0,79.0,2.0,2750000.0,34810.0,2007.0,472.0
376,2011.0,9.0,27/9/2011,tel-aviv-area,אבידן דוד 5,5.0,115.0,3.0,2575000.0,22391.0,1998.0,473.0
377,2011.0,9.0,27/9/2011,tel-aviv-area,אמיר גלבוע 8,3.0,75.0,5.0,2100000.0,28000.0,2006.0,474.0
378,2011.0,9.0,27/9/2011,tel-aviv-area,הרב הלר חיים 45,3.0,58.0,3.0,800000.0,13793.0,1989.0,475.0
379,2011.0,9.0,27/9/2011,tel-aviv-area,התקוה 12,3.5,70.0,,400000.0,5714.0,1970.0,476.0
380,2011.0,9.0,27/9/2011,tel-aviv-area,השומר 6,2.0,56.0,1.0,1775000.0,31696.0,2000.0,477.0
381,2011.0,9.0,27/9/2011,tel-aviv-area,הרכבת 14,2.0,47.0,1.0,1400000.0,29787.0,2011.0,479.0
382,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,1.0,17.0,4.0,533667.0,31392.0,1935.0,481.0
383,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,1.0,25.0,3.0,867000.0,34680.0,1935.0,482.0
384,2011.0,8.0,31/8/2011,tel-aviv-area,אבן גבירול 178,3.0,65.0,1.0,1260000.0,19384.0,1950.0,483.0
385,2011.0,8.0,31/8/2011,tel-aviv-area,אלוני ניסים 17,4.0,100.0,9.0,4000000.0,40000.0,2008.0,484.0
386,2011.0,8.0,31/8/2011,tel-aviv-area,אנטוקולסקי 14,1.0,25.0,,900000.0,36000.0,1956.0,486.0
387,2011.0,8.0,31/8/2011,tel-aviv-area,שרת משה 39,2.5,60.0,,2250000.0,37500.0,1967.0,487.0
388,2011.0,8.0,31/8/2011,tel-aviv-area,אבידן דוד 15,3.0,74.0,,1600000.0,21621.0,1998.0,488.0
389,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,2.0,59.0,,1579167.0,26765.0,1935.0,489.0
390,2011.0,8.0,31/8/2011,tel-aviv-area,הקישון 83,1.0,105.0,2.0,1362237.0,12973.0,1950.0,490.0
391,2011.0,8.0,31/8/2011,tel-aviv-area,קרליבך 1,3.0,82.0,,1933720.0,23581.0,2012.0,491.0
392,2011.0,8.0,31/8/2011,tel-aviv-area,גרונר דב 3,4.0,84.0,6.0,2255000.0,26845.0,1990.0,492.0
393,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,2.0,59.0,1.0,1566500.0,26550.0,1935.0,493.0
394,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,3.0,67.0,2.0,1794500.0,26783.0,1935.0,494.0
395,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,1.5,40.0,4.0,1284000.0,32100.0,1935.0,496.0
396,2011.0,8.0,31/8/2011,tel-aviv-area,לוחמי גליפולי 46,3.0,48.0,2.0,1100000.0,22916.0,1970.0,497.0
397,2011.0,8.0,31/8/2011,tel-aviv-area,ארלוזורוב 71,3.0,65.0,2.0,1600000.0,24615.0,1948.0,498.0
398,2011.0,8.0,31/8/2011,tel-aviv-area,ארלוזורוב 133,3.0,68.0,2.0,1200000.0,17647.0,1963.0,499.0
399,2011.0,8.0,31/8/2011,tel-aviv-area,יצחק אלחנן 1,4.0,100.0,11.0,5329510.0,53295.0,2011.0,500.0
400,2011.0,8.0,31/8/2011,tel-aviv-area,אלעזר בן עזריה 20,2.0,41.0,3.0,954000.0,23268.0,1970.0,501.0
401,2011.0,8.0,31/8/2011,tel-aviv-area,הצדף 12,3.0,88.0,,3000000.0,34090.0,2010.0,502.0
402,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,3.0,67.0,2.0,1669500.0,24917.0,1935.0,504.0
403,2011.0,8.0,31/8/2011,tel-aviv-area,עירית 7,4.0,85.0,3.0,770000.0,9058.0,1960.0,506.0
404,2011.0,8.0,31/8/2011,tel-aviv-area,נצח ישראל 3,1.0,25.0,2.0,828500.0,33140.0,1935.0,507.0
405,2011.0,8.0,31/8/2011,tel-aviv-area,אשכול לוי 56,4.0,105.0,2.0,2360000.0,22476.0,1998.0,509.0
406,2011.0,7.0,31/7/2011,tel-aviv-area,אלוני ניסים 1,3.5,80.0,,2736000.0,34200.0,2008.0,510.0
407,2011.0,7.0,31/7/2011,tel-aviv-area,לובטקין צביה 32,3.0,76.0,1.0,810000.0,10657.0,1952.0,511.0
408,2011.0,7.0,31/7/2011,tel-aviv-area,בלוך דוד 24,2.5,50.0,1.0,1685000.0,33700.0,1970.0,513.0
409,2011.0,7.0,29/7/2011,tel-aviv-area,נחמני 15,3.0,90.0,2.0,3180000.0,35333.0,2009.0,514.0
410,2011.0,7.0,29/7/2011,tel-aviv-area,מיזל זלמן 20,4.0,100.0,2.0,1100000.0,11000.0,1970.0,515.0
411,2011.0,7.0,27/7/2011,tel-aviv-area,זריצקי יוסף 6,5.0,106.0,7.0,2730000.0,25754.0,2011.0,516.0
412,2011.0,7.0,27/7/2011,tel-aviv-area,אביגור שאול 4,6.0,170.0,9.0,4800000.0,28235.0,1989.0,517.0
413,2011.0,7.0,27/7/2011,tel-aviv-area,הרכבת 14,2.0,49.0,3.0,1960000.0,40000.0,2011.0,518.0
414,2011.0,7.0,27/7/2011,tel-aviv-area,ישה חפץ 3,4.0,100.0,2.0,2700000.0,27000.0,1970.0,520.0
415,2011.0,7.0,27/7/2011,tel-aviv-area,דרזנר יחיאל 2,4.0,61.0,4.0,2407000.0,39459.0,1970.0,523.0
416,2011.0,7.0,27/7/2011,tel-aviv-area,שד נורדאו 62,3.0,75.0,1.0,2100000.0,28000.0,1970.0,524.0
417,2011.0,7.0,27/7/2011,tel-aviv-area,ברכיה 1,1.0,25.0,3.0,380000.0,15200.0,1960.0,525.0
